	Year	Lag1	Lag2	Volume	Today	Direction			LD1		LD1Lag1	LD1Lag2	Score	-0.001008638		Group Means					?^-1 (mu_up - mu_down)			Lag1_unscaled	Lag2_unscaled	Raw Score	Lag1Scale	Lag2Scale			-8.70246E-05	0.086316562
155	2001	0.812	-1.666	0.8971	-1.208	Down					-0.521319428	0.855539814	0.334220386											-0.044979109	0.07381542	0.028836311	-0.520086562	0.856179188	0.00	0.00		
156	2001	-1.208	0.812	1.0416	0.696	Up					0.775558952	-0.416985792	0.35857316											0.066914733	-0.035977263	0.03093747	0.776232928	-0.415797823	0.00	0.00		
157	2001	0.696	-1.208	1.1108	-0.276	Down					-0.446845224	0.620343394	0.17349817											-0.038553522	0.053522825	0.014969303	-0.445644453	0.621084163	0.00	0.00		
158	2001	-0.276	0.696	0.9862	1.965	Up					0.177197244	-0.357416393	-0.180219149											0.015288466	-0.030837654	-0.015549189	0.178129084	-0.356254105	0.00	0.00		
159	2001	1.965	-0.276	1.0436	-0.483	Down					-1.261567335	0.141734087	-1.119833248											-0.108847228	0.012228725	-0.096618503	-1.260015459	0.142681187	0.00	0.00		
160	2001	-0.483	1.965	0.8426	-1.501	Down					0.310095177	-1.009085075	-0.698989898											0.026754815	-0.087063205	-0.06030839	0.310969744	-1.007641848	0.00	0.00		
161	2001	-1.501	-0.483	0.9871	-1.115	Down					0.963670519	0.248034652	1.211705171											0.08314488	0.021400269	0.104545148	0.964263428	0.248935925	0.00	0.00		
162	2001	-1.115	-1.501	0.9637	-1.7	Down					0.715851185	0.770807479	1.486658664											0.061763185	0.066504769	0.128267954	0.716550892	0.771483382	0.00	0.00		
163	2001	-1.7	-1.115	1.157	0.403	Up					1.0914323	0.57258517	1.66401747											0.094168085	0.049402277	0.143570362	1.09197015	0.573346527	0.00	0.00		
164	2001	0.403	-1.7	0.9201	-0.056	Down					-0.258733657	0.87299981	0.614266153											-0.022323375	0.075321857	0.052998481	-0.257613953	0.873631657	0.00	0.00		
165	2001	-0.056	0.403	1.1783	-0.106	Down					0.035953064	-0.206952308	-0.170999244											0.003102008	-0.017855711	-0.014753703	0.036945773	-0.205854886	0.00	0.00		
166	2001	-0.106	-0.056	1.3845	-2.239	Down					0.068054014	0.028757641	0.096811655											0.005871657	0.002481191	0.008352848	0.069032889	0.029753446	0.00	0.00		
167	2001	-2.239	-0.106	1.3597	-1.864	Down					1.437480541	0.054434106	1.491914647											0.124024907	0.004696539	0.128721446	1.437869262	0.055418842	0.00	0.00		
168	2001	-1.864	-2.239	1.4243	0.623	Up					1.196723416	1.149792103	2.346515519											0.103252536	0.099203316	0.202455852	1.197215891	1.150304622	0.00	0.00		
169	2001	0.623	-1.864	1.2766	-4.922	Down					-0.399977837	0.957218615	0.557240778											-0.034509833	0.082588201	0.048078367	-0.398797263	0.957814154	0.00	0.00		
170	2001	-4.922	0.623	2.33083	-0.58	Down					3.160017518	-0.319928754	2.840088764											0.272644302	-0.027603245	0.245041057	3.159663911	-0.318782627	0.00	0.00		
171	2001	-0.58	-4.922	1.65041	-1.611	Down					0.37237102	2.527591215	2.899962235											0.032127935	0.218078929	0.250206864	0.37321875	2.527509755	0.00	0.00		
172	2001	-1.611	-0.58	2.12055	-3.106	Down					1.034292609	0.297846994	1.332139603											0.089238109	0.025698045	0.114936154	1.034855084	0.298726793	0.00	0.00		
173	2001	-3.106	-1.611	2.0048	-1.903	Down					1.994111014	0.827295702	2.821406716											0.172050631	0.071378536	0.243429167	1.994259855	0.827947252	0.00	0.00		
174	2001	-1.903	-3.106	2.3173	3.898	Up					1.221762157	1.595022006	2.816784163											0.105412862	0.137617463	0.243030325	1.222243841	1.595342583	0.00	0.00		
175	2001	3.898	-1.903	1.7466	0.879	Up					-2.502590062	0.977246258	-1.525343804											-0.21592188	0.084316173	-0.131605707	-2.500503367	0.977833163	0.00	0.00		
176	2001	0.879	3.898	1.6138	-0.517	Down					-0.564334701	-2.001737211	-2.566071912											-0.048690439	-0.172708587	-0.221399026	-0.563083298	-1.999866045	0.00	0.00		
177	2001	-0.517	0.879	1.5191	1.149	Up					0.331923823	-0.451392255	-0.119468432											0.028638176	-0.038945831	-0.010307654	0.332788983	-0.450189453	0.00	0.00		
178	2001	1.149	-0.517	1.467	2.192	Up					-0.737679831	0.265494648	-0.472185183											-0.063646547	0.022906706	-0.040739841	-0.736353725	0.266388395	0.00	0.00		
179	2001	2.192	1.149	1.6315	-0.23	Down					-1.407305648	-0.590045166	-1.997350814											-0.121421437	-0.050908714	-0.17233015	-1.405690966	-0.58878259	0.00	0.00		
180	2001	-0.23	2.192	1.1756	1.231	Up					0.14766437	-1.125656226	-0.977991856											0.012740388	-0.097120888	-0.0843805	0.148608937	-1.124162744	0.00	0.00		
181	2001	1.231	-0.23	1.2898	1.993	Up					-0.790325389	0.118111739	-0.67221365											-0.068188772	0.010190604	-0.057998168	-0.788976595	0.119069023	0.00	0.00		
182	2001	1.993	1.231	1.6506	-0.247	Down					-1.279543867	-0.632154568	-1.911698435											-0.110398231	-0.054541886	-0.164940117	-1.277984244	-0.630873839	0.00	0.00		
183	2001	-0.247	1.993	1.6091	0.164	Up					0.158578693	-1.023463895	-0.864885202											0.013682069	-0.0883038	-0.074621731	0.159518557	-1.022014469	0.00	0.00		
184	2001	0.164	-0.247	1.3017	-0.834	Down					-0.105291116	0.126841737	0.021550621											-0.009084451	0.010943823	0.001859372	-0.104237538	0.127795258	0.00	0.00		
185	2001	-0.834	0.164	0.979	-0.536	Down					0.535443846	-0.084218805	0.451225041											0.046197755	-0.007266344	0.038931411	0.536221299	-0.083174295	0.00	0.00		
186	2001	-0.536	-0.834	1.2278	2.294	Up					0.344122184	0.428283436	0.77240562											0.029690643	0.036952017	0.06664266	0.344982088	0.429107003	0.00	0.00		
187	2001	2.294	-0.536	1.3124	1.521	Up					-1.472791586	0.275251705	-1.197539881											-0.127071522	0.023748538	-0.103322983	-1.471148683	0.276141245	0.00	0.00		
188	2001	1.521	2.294	1.70458	-0.527	Down					-0.976510899	-1.178036214	-2.154547113											-0.08425274	-0.1016402	-0.185892939	-0.975081868	-1.176520151	0.00	0.00		
189	2001	-0.527	1.521	1.3314	-0.153	Down					0.338344013	-0.781078065	-0.442734052											0.029192106	-0.067390908	-0.038198802	0.339206407	-0.779733134	0.00	0.00		
190	2001	-0.153	-0.527	1.0247	0.694	Up					0.098228907	0.270629941	0.368858848											0.008475128	0.023349776	0.031824903	0.099194778	0.271521474	0.00	0.00		
191	2001	0.694	-0.153	1.2105	-1.863	Down					-0.445561186	0.078569983	-0.366991203											-0.038442736	0.006778967	-0.031663769	-0.444360968	0.079544314	0.00	0.00		
192	2001	-1.863	0.694	1.4522	-0.787	Down					1.196081397	-0.356389334	0.839692063											0.103197143	-0.03074904	0.072448102	1.196574149	-0.355227489	0.00	0.00		
193	2001	-0.787	-1.863	1.2629	0.456	Up					0.505268953	0.956705086	1.461974039											0.043594284	0.082543894	0.126138178	0.50605941	0.957300847	0.00	0.00		
194	2001	0.456	-0.787	1.2949	1.53	Up					-0.292760664	0.404147559	0.111386895											-0.025259204	0.034869589	0.009610385	-0.291626296	0.404981531	0.00	0.00		
195	2001	1.53	0.456	1.1057	-0.47	Down					-0.98228907	-0.234169361	-1.216458431											-0.084751276	-0.02020398	-0.104955257	-0.980857549	-0.233060206	0.00	0.00		
196	2001	-0.47	1.53	1.3173	0.039	Up					0.30174893	-0.785699829	-0.483950899											0.026034706	-0.067789671	-0.041754965	0.302627094	-0.784352905	0.00	0.00		
197	2001	0.039	-0.47	1.3362	1.372	Up					-0.025038741	0.241358771	0.21632003											-0.002160327	0.020824278	0.018663951	-0.024019748	0.242262923	0.00	0.00		
198	2001	1.372	0.039	1.3644	0.411	Up					-0.880850068	-0.020027643	-0.900877711											-0.075999184	-0.001727972	-0.077727156	-0.879462262	-0.019010806	0.00	0.00		
199	2001	0.411	1.372	1.2445	-2.382	Down					-0.263869809	-0.7045622	-0.968432009											-0.022766519	-0.060789169	-0.083555688	-0.262747891	-0.703250255	0.00	0.00		
200	2001	-2.382	0.411	1.1061	-1.717	Down					1.529289258	-0.211060542	1.318228716											0.131946105	-0.018210167	0.113735938	1.529638414	-0.20996135	0.00	0.00		
201	2001	-1.717	-2.382	1.2974	-0.001	Down					1.102346623	1.223226793	2.325573416											0.095109766	0.105539213	0.200648979	1.10287977	1.223707654	0.00	0.00		
202	2001	-0.001	-1.717	1.3525	2.295	Up					0.000642019	0.881729808	0.882371827											5.5393E-05	0.076075075	0.076130468	0.001649945	0.882357891	0.00	0.00		
203	2001	2.295	-0.001	1.3174	0.286	Up					-1.473433605	0.000513529	-1.472920076											-0.127126915	4.4307E-05	-0.127082608	-1.471790426	0.001521511	0.00	0.00		
204	2001	0.286	2.295	1.1219	1.439	Up					-0.183617434	-1.178549744	-1.362167178											-0.015842395	-0.101684507	-0.117526902	-0.182530101	-1.177033459	0.00	0.00		
205	2001	1.439	0.286	1.2677	1.453	Up					-0.923865341	-0.14686938	-1.070734721											-0.079710514	-0.012671795	-0.092382309	-0.922458998	-0.14579786	0.00	0.00		
206	2001	1.453	1.439	1.356	-0.273	Down					-0.932853607	-0.738968663	-1.67182227											-0.080486016	-0.063757736	-0.144243753	-0.931443391	-0.737641885	0.00	0.00		
207	2001	-0.273	1.453	1.4113	0.246	Up					0.175271187	-0.746158073	-0.570886886											0.015122287	-0.064378034	-0.049255747	0.176203857	-0.744828196	0.00	0.00		
208	2001	0.246	-0.273	1.5175	0.158	Up					-0.157936674	0.140193499	-0.017743175											-0.013626676	0.012095804	-0.001530872	-0.156860408	0.141141264	0.00	0.00		
209	2001	0.158	0.246	1.0938	-0.177	Down					-0.101439002	-0.126328208	-0.22776721											-0.008752093	-0.010899516	-0.019651608	-0.100387084	-0.125265544	0.00	0.00		
210	2001	-0.177	0.158	0.9916	1.856	Up					0.113637363	-0.081137629	0.032499734											0.009804559	-0.007000502	0.002804057	0.114596594	-0.080094447	0.00	0.00		
211	2001	1.856	-0.177	1.3701	0.186	Up					-1.191587264	0.090894686	-1.100692578											-0.102809392	0.007842334	-0.094967057	-1.190065546	0.091863704	0.00	0.00		
212	2001	0.186	1.856	1.4434	0.09	Up					-0.119415534	-0.953110381	-1.072525915											-0.010303096	-0.082233745	-0.092536841	-0.118355869	-0.951691285	0.00	0.00		
213	2001	0.09	0.186	1.4545	-0.314	Down					-0.05778171	-0.09551645	-0.15329816											-0.004985369	-0.008241097	-0.013226466	-0.056748606	-0.094467069	0.00	0.00		
214	2001	-0.314	0.09	1.3374	1.09	Up					0.201593966	-0.046217637	0.155376329											0.017393399	-0.003987628	0.013405772	0.202515292	-0.045189509	0.00	0.00		
215	2001	1.09	-0.314	1.3168	-0.73	Down					-0.69980071	0.1612482	-0.53855251											-0.06037836	0.01391239	-0.04646597	-0.698490928	0.162186888	0.00	0.00		
216	2001	-0.73	1.09	1.3302	-0.493	Down					0.46867387	-0.559746937	-0.091073067											0.040436884	-0.048294602	-0.007857719	0.469480098	-0.558497423	0.00	0.00		
217	2001	-0.493	-0.73	1.0293	1.171	Up					0.316515367	0.374876389	0.691391756											0.027308745	0.032344091	0.059652836	0.317387168	0.37572298	0.00	0.00		
218	2001	1.171	-0.493	0.4103	0.615	Up					-0.751804249	0.253169945	-0.498634304											-0.064865193	0.021843338	-0.043021854	-0.750472056	0.254069005	0.00	0.00		
219	2001	0.615	1.171	1.1298	-0.684	Down					-0.394841685	-0.60134281	-0.996184495											-0.03406669	-0.051883467	-0.085950157	-0.393663325	-0.600075364	0.00	0.00		
220	2001	-0.684	0.615	1.288	-1.825	Down					0.439140996	-0.31582052	0.123320477											0.037888806	-0.027248789	0.010640017	0.439959951	-0.314676164	0.00	0.00		
221	2001	-1.825	-0.684	1.4237	1.035	Up					1.171684675	0.351254041	1.522938716											0.101092209	0.030305971	0.131398179	1.17218794	0.352110816	0.00	0.00		
222	2001	1.035	-1.825	1.3757	-0.066	Down					-0.664489665	0.937190973	0.272701308											-0.057331746	0.080860229	0.023528483	-0.6631951	0.937795146	0.00	0.00		
223	2001	-0.066	1.035	1.3436	-0.838	Down					0.042373254	-0.531502826	-0.489129572											0.003655937	-0.045857719	-0.042201781	0.043363196	-0.530265488	0.00	0.00		
224	2001	-0.838	-0.066	1.2029	1.319	Up					0.538011922	0.033892934	0.571904856											0.046419327	0.00292426	0.049343587	0.538788269	0.034886525	0.00	0.00		
225	2001	1.319	-0.838	1.3185	2.232	Up					-0.846823061	0.430337553	-0.416485508											-0.073063355	0.037129245	-0.035934111	-0.845449919	0.431160235	0.00	0.00		
226	2001	2.232	1.319	1.7653	-0.278	Down					-1.432986408	-0.677345147	-2.110331555											-0.123637156	-0.058440899	-0.182078056	-1.431360659	-0.676044935	0.00	0.00		
227	2001	-0.278	2.232	1.4879	-0.753	Down					0.178481282	-1.146197398	-0.967716116											0.015399252	-0.098893167	-0.083493916	0.179412569	-1.144695061	0.00	0.00		
228	2001	-0.753	-0.278	1.2482	-1.587	Down					0.483440307	0.142761145	0.626201452											0.041710922	0.012317339	0.054028261	0.484240171	0.143707803	0.00	0.00		
229	2001	-1.587	-0.753	1.2187	-0.278	Down					1.018884153	0.386687563	1.405571716											0.087908677	0.033363152	0.121271829	1.019453268	0.387529062	0.00	0.00		
230	2001	-0.278	-1.587	1.3672	0.027	Up					0.178481282	0.814970999	0.993452281											0.015399252	0.070315169	0.08571442	0.179412569	0.815627862	0.00	0.00		
231	2001	0.027	-0.278	1.4497	-1.556	Down					-0.017334513	0.142761145	0.125426632											-0.001495611	0.012317339	0.010821728	-0.01631884	0.143707803	0.00	0.00		
232	2001	-1.556	0.027	1.5115	0.331	Up					0.998981564	-0.013865291	0.985116273											0.086191494	-0.001196288	0.084995206	0.999559256	-0.012851111	0.00	0.00		
233	2001	0.331	-1.556	1.3068	1.003	Up					-0.212508289	0.799051591	0.586543302											-0.01833508	0.068941652	0.050606572	-0.211408505	0.799715317	0.00	0.00		
234	2001	1.003	0.331	1.2604	0.755	Up					-0.643945057	-0.169978198	-0.813923255											-0.05555917	-0.014665609	-0.070224779	-0.642659346	-0.168896716	0.00	0.00		
235	2001	0.755	1.003	1.354	0.581	Up					-0.484724345	-0.515069888	-0.999794233											-0.041821708	-0.044439895	-0.086261604	-0.48350725	-0.513839635	0.00	0.00		
236	2001	0.581	0.755	1.4849	-0.838	Down					-0.373013039	-0.387714622	-0.760727661											-0.032183328	-0.033451766	-0.065635094	-0.371844086	-0.386539272	0.00	0.00		
237	2001	-0.838	0.581	1.4905	0.435	Up					0.538011922	-0.298360523	0.239651399											0.046419327	-0.025742352	0.020676974	0.538788269	-0.297223695	0.00	0.00		
238	2001	0.435	-0.838	1.694	-0.021	Down					-0.279278265	0.430337553	0.151059288											-0.024095951	0.037129245	0.013033294	-0.278149707	0.431160235	0.00	0.00		
239	2001	-0.021	0.435	0.43967	0.412	Up					0.013482399	-0.223385246	-0.209902847											0.001163253	-0.019273534	-0.018110281	0.014484792	-0.222280739	0.00	0.00		
240	2001	0.412	-0.021	0.7911	0.675	Up					-0.264511828	0.010784115	-0.253727713											-0.022821912	0.000930446	-0.021891466	-0.263389634	0.011787669	0.00	0.00		
241	2001	0.675	0.412	0.8763	0.336	Up					-0.433362825	-0.211574072	-0.644936897											-0.037390269	-0.018254474	-0.055644743	-0.432167864	-0.210474657	0.00	0.00		
242	2001	0.336	0.675	0.9174	-1.115	Down					-0.215718384	-0.346632278	-0.562350662											-0.018612045	-0.029907208	-0.048519253	-0.214617217	-0.345474639	0.00	0.00		
243	2002	-1.115	0.336	0.9436	0.574	Up					0.715851185	-0.172545845	0.54330534											0.061763185	-0.014887143	0.046876042	0.716550892	-0.171463256	0.00	0.00		
244	2002	0.574	-1.115	1.171	0.918	Up					-0.368518906	0.57258517	0.204066264											-0.031795577	0.049402277	0.0176067	-0.36735189	0.573346527	0.00	0.00		
245	2002	0.918	0.574	1.3989	0.621	Up					-0.589373442	-0.294765818	-0.88413926											-0.050850766	-0.025432203	-0.076282969	-0.588111248	-0.293630539	0.00	0.00		
246	2002	0.621	0.918	1.513	-0.65	Down					-0.398693799	-0.471419897	-0.870113696											-0.034399048	-0.040673803	-0.07507285	-0.397513779	-0.470208462	0.00	0.00		
247	2002	-0.65	0.621	1.3083	-0.359	Down					0.41731235	-0.318901695	0.098410655											0.036005444	-0.027514631	0.008490813	0.418140712	-0.317756011	0.00	0.00		
248	2002	-0.359	-0.65	1.2588	-0.48	Down					0.230484821	0.333794045	0.564278866											0.019886084	0.028799533	0.048685617	0.231393697	0.334658347	0.00	0.00		
249	2002	-0.48	-0.359	1.452	0.122	Up					0.30816912	0.184357019	0.492526139											0.026588636	0.015906204	0.04249484	0.309044518	0.185285744	0.00	0.00		
250	2002	0.122	-0.48	1.299	-0.947	Down					-0.078326318	0.246494064	0.168167746											-0.006757945	0.021267348	0.014509403	-0.07728436	0.247396002	0.00	0.00		
251	2002	-0.947	0.122	1.2119	-0.628	Down					0.607991993	-0.062650575	0.545341418											0.052457163	-0.005405451	0.047051712	0.608738182	-0.061615362	0.00	0.00		
252	2002	-0.628	-0.947	1.2864	0.683	Up					0.403187932	0.486312247	0.889500179											0.034786798	0.041958705	0.076745503	0.404022381	0.487110797	0.00	0.00		
253	2002	0.683	-0.628	1.3869	-1.625	Down					-0.438498977	0.3224964	-0.116002577											-0.037833413	0.02782478	-0.010008633	-0.437301803	0.323365573	0.00	0.00		
254	2002	-1.625	0.683	1.4825	1.003	Up					1.043280875	-0.350740512	0.692540363											0.090013611	-0.030261664	0.059751947	1.043839476	-0.349581102	0.00	0.00		
255	2002	1.003	-1.625	1.3801	-0.992	Down					-0.643945057	0.834485113	0.190540056											-0.05555917	0.071998834	0.016439664	-0.642659346	0.835133563	0.00	0.00		
256	2002	-0.992	1.003	1.3333	-0.733	Down					0.636882848	-0.515069888	0.12181296											0.054949847	-0.044439895	0.010509952	0.637616586	-0.513839635	0.00	0.00		
257	2002	-0.733	-0.992	1.3116	0.792	Up					0.470599927	0.509421066	0.980020993											0.040603063	0.043952519	0.084555581	0.471405325	0.510209654	0.00	0.00		
258	2002	0.792	-0.733	1.4792	0.352	Up					-0.508479048	0.376416977	-0.132062071											-0.043871249	0.032477012	-0.011394237	-0.507251716	0.377262904	0.00	0.00		
259	2002	0.352	0.792	1.5528	0.1	Up					-0.225990688	-0.406715206	-0.632705894											-0.019498333	-0.035091124	-0.054589457	-0.224885094	-0.405531665	0.00	0.00		
260	2002	0.1	0.352	1.3451	-0.019	Down					-0.0642019	-0.180762314	-0.244964214											-0.005539299	-0.015596055	-0.021135354	-0.063166029	-0.179676183	0.00	0.00		
261	2002	-0.019	0.1	1.1868	-2.861	Down					0.012198361	-0.05135293	-0.039154569											0.001052467	-0.004430697	-0.003378231	0.013201307	-0.050322588	0.00	0.00		
262	2002	-2.861	-0.019	1.812	1.175	Up					1.836816359	0.009757057	1.846573416											0.158479348	0.000841833	0.15932118	1.837032986	0.010761053	0.00	0.00		
263	2002	1.175	-2.861	2.0196	1.493	Up					-0.754372325	1.469207327	0.714835002											-0.065086765	0.126762254	0.06167549	-0.753039025	1.469582145	0.00	0.00		
264	2002	1.493	1.175	1.557	-0.708	Down					-0.958534367	-0.603396928	-1.561931295											-0.082701736	-0.052060695	-0.134762431	-0.957113083	-0.602128596	0.00	0.00		
265	2002	-0.708	1.493	1.3672	-2.474	Down					0.454549452	-0.766699245	-0.312149793											0.039218238	-0.066150313	-0.026932075	0.455361767	-0.765360512	0.00	0.00		
266	2002	-2.474	-0.708	1.4376	-0.404	Down					1.588355006	0.363578744	1.95193375											0.13704226	0.031369338	0.168411598	1.588678707	0.364430206	0.00	0.00		
267	2002	-0.404	-2.474	1.7783	-0.597	Down					0.259375676	1.270471488	1.529847164											0.022378768	0.109615455	0.131994223	0.260272101	1.270931982	0.00	0.00		
268	2002	-0.597	-0.404	1.6658	-0.308	Down					0.383285343	0.207465837	0.59075118											0.033069616	0.017900018	0.050969633	0.384128369	0.2083846	0.00	0.00		
269	2002	-0.308	-0.597	1.4416	1.486	Up					0.197741852	0.306576992	0.504318844											0.017061041	0.026451264	0.043512305	0.198664838	0.307453028	0.00	0.00		
270	2002	1.486	-0.308	1.3719	1.434	Up					-0.954040234	0.158167024	-0.79587321											-0.082313985	0.013646548	-0.068667437	-0.952620887	0.159107041	0.00	0.00		
271	2002	1.434	1.486	1.1594	-0.399	Down					-0.920655246	-0.76310454	-1.683759786											-0.079433549	-0.065840164	-0.145273714	-0.919250286	-0.761767357	0.00	0.00		
272	2002	-0.399	1.434	1.0942	0.994	Up					0.256165581	-0.736401016	-0.480235435											0.022101803	-0.063536202	-0.041434398	0.257063389	-0.735075345	0.00	0.00		
273	2002	0.994	-0.399	1.2159	-0.181	Down					-0.638166886	0.204898191	-0.433268695											-0.055060633	0.017678483	-0.03738215	-0.636883665	0.205818061	0.00	0.00		
274	2002	-0.181	0.994	1.2725	-1.102	Down					0.116205439	-0.510448124	-0.394242685											0.010026131	-0.044041133	-0.034015001	0.117163563	-0.509219863	0.00	0.00		
275	2002	-1.102	-0.181	1.3592	-1.887	Down					0.707504938	0.092948803	0.800453741											0.061043076	0.008019562	0.069062639	0.708208242	0.093916935	0.00	0.00		
276	2002	-1.887	-1.102	1.1899	1.351	Up					1.211489853	0.565909289	1.777399142											0.104526574	0.048826286	0.15335286	1.211975964	0.566673524	0.00	0.00		
277	2002	1.351	-1.887	1.4389	-1.551	Down					-0.867367669	0.969029789	0.10166212											-0.074835931	0.083607261	0.00877133	-0.865985674	0.969620236	0.00	0.00		
278	2002	-1.551	1.351	1.3816	0.822	Up					0.995771469	-0.693778084	0.301993385											0.085914529	-0.059858723	0.026055807	0.996350544	-0.692470789	0.00	0.00		
279	2002	0.822	-1.551	1.411	1.798	Up					-0.527739618	0.796483944	0.268744326											-0.045533039	0.068720118	0.023187079	-0.526503985	0.797148777	0.00	0.00		
280	2002	1.798	0.822	1.3674	-0.005	Down					-1.154350162	-0.422121085	-1.576471247											-0.099596598	-0.036420333	-0.136016931	-1.152844492	-0.420930902	0.00	0.00		
281	2002	-0.005	1.798	1.3092	0.046	Up					0.003210095	-0.923325681	-0.920115586											0.000276965	-0.07966394	-0.079386975	0.004216915	-0.921919426	0.00	0.00		
282	2002	0.046	-0.005	1.3938	-0.285	Down					-0.029532874	0.002567647	-0.026965228											-0.002548078	0.000221535	-0.002326543	-0.028511944	0.003574743	0.00	0.00		
283	2002	-0.285	0.046	1.3922	2.263	Up					0.182975415	-0.023622348	0.159353067											0.015787002	-0.002038121	0.013748882	0.183904765	-0.022603961	0.00	0.00		
284	2002	2.263	-0.285	1.4565	1.949	Up					-1.452888997	0.146355851	-1.306533147											-0.125354339	0.012627488	-0.112726851	-1.451254671	0.147300958	0.00	0.00		
285	2002	1.949	2.263	1.5943	-0.667	Down					-1.251295031	-1.162116806	-2.413411837											-0.10796094	-0.100266683	-0.208227623	-1.249747582	-1.160607606	0.00	0.00		
286	2002	-0.667	1.949	1.5493	1.451	Up					0.428226673	-1.000868606	-0.572641933											0.036947125	-0.086354293	-0.049407168	0.429050332	-0.999428921	0.00	0.00		
287	2002	1.451	-0.667	1.5413	-0.45	Down					-0.931569569	0.342524043	-0.589045526											-0.08037523	0.029552752	-0.050822478	-0.930159906	0.343384582	0.00	0.00		
288	2002	-0.45	1.451	1.5174	0.585	Up					0.28890855	-0.745131014	-0.456222464											0.024926846	-0.06428942	-0.039362574	0.289792248	-0.74380158	0.00	0.00		
289	2002	0.585	-0.45	1.412	0.339	Up					-0.375581115	0.231088185	-0.14449293											-0.0324049	0.019938139	-0.012466761	-0.374411055	0.231996764	0.00	0.00		
290	2002	0.339	0.585	1.2102	-0.229	Down					-0.217644441	-0.300414641	-0.518059082											-0.018778224	-0.02591958	-0.044697804	-0.216542444	-0.299276927	0.00	0.00		
291	2002	-0.229	0.339	1.3044	-0.986	Down					0.147022351	-0.174086433	-0.027064082											0.012684995	-0.015020064	-0.002335069	0.147967195	-0.17300318	0.00	0.00		
292	2002	-0.986	-0.229	1.354	-0.091	Down					0.633030734	0.11759821	0.750628944											0.054617489	0.010146297	0.064763786	0.633766132	0.118555715	0.00	0.00		
293	2002	-0.091	-0.986	1.2088	1.138	Up					0.058423729	0.50633989	0.564763619											0.005040762	0.043686677	0.048727439	0.059406754	0.507129806	0.00	0.00		
294	2002	1.138	-0.091	1.4939	-0.052	Down					-0.730617622	0.046731166	-0.683886456											-0.063037224	0.004031935	-0.059005289	-0.729294559	0.047719223	0.00	0.00		
295	2002	-0.052	1.138	1.1695	0.407	Up					0.033384988	-0.584396343	-0.551011355											0.002880436	-0.050421337	-0.047540902	0.034378804	-0.583136203	0.00	0.00		
296	2002	0.407	-0.052	1.255	-1.576	Down					-0.261301733	0.026703524	-0.234598209											-0.022544947	0.002303963	-0.020240985	-0.260180922	0.027700215	0.00	0.00		
297	2002	-1.576	0.407	1.3049	0.151	Up					1.011821944	-0.209006425	0.802815519											0.087299354	-0.018032939	0.069266415	1.012394102	-0.207908118	0.00	0.00		
298	2002	0.151	-1.576	1.3392	-0.424	Down					-0.096944869	0.809322177	0.712377308											-0.008364342	0.069827792	0.06146345	-0.095894888	0.809981475	0.00	0.00		
299	2002	-0.424	0.151	1.2433	-1.465	Down					0.272216056	-0.077542924	0.194673132											0.023486628	-0.006690353	0.016796275	0.273106948	-0.076501292	0.00	0.00		
300	2002	-1.465	-0.424	1.0579	0.585	Up					0.940557835	0.217736423	1.158294258											0.081150732	0.018786157	0.099936889	0.941160705	0.218650759	0.00	0.00		
301	2002	0.585	-1.465	1.2236	0.535	Up					-0.375581115	0.752320425	0.37673931											-0.0324049	0.064909718	0.032504818	-0.374411055	0.753004297	0.00	0.00		
302	2002	0.535	0.585	1.1801	0.246	Up					-0.343480165	-0.300414641	-0.643894806											-0.02963525	-0.02591958	-0.05555483	-0.342323939	-0.299276927	0.00	0.00		
303	2002	0.246	0.535	1.1476	-0.074	Down					-0.157936674	-0.274738176	-0.43267485											-0.013626676	-0.023704231	-0.037330907	-0.156860408	-0.273611531	0.00	0.00		
304	2002	-0.074	0.246	1.0509	-0.853	Down					0.047509406	-0.126328208	-0.078818802											0.004099081	-0.010899516	-0.006800434	0.048497135	-0.125265544	0.00	0.00		
305	2002	-0.853	-0.074	1.1767	-0.999	Down					0.547642207	0.038001168	0.585643375											0.047250221	0.003278716	0.050528938	0.548414404	0.038992989	0.00	0.00		
306	2002	-0.999	-0.853	1.2197	0.084	Up					0.641376981	0.438040493	1.079417474											0.055337598	0.037793849	0.093131447	0.642108783	0.438859854	0.00	0.00		
307	2002	0.084	-0.999	1.2838	-0.321	Down					-0.053929596	0.513015771	0.459086175											-0.004653011	0.044262668	0.039609656	-0.052898152	0.513802809	0.00	0.00		
308	2002	-0.321	0.084	1.1102	0.228	Up					0.206088099	-0.043136461	0.162951638											0.01778115	-0.003721786	0.014059364	0.207007488	-0.042109662	0.00	0.00		
309	2002	0.228	-0.321	1.0953	-0.666	Down					-0.146380332	0.164842905	0.018462573											-0.012629602	0.014222539	0.001592937	-0.145309046	0.165780043	0.00	0.00		
310	2002	-0.666	0.228	1.2354	1.133	Up					0.427584654	-0.11708468	0.310499974											0.036891732	-0.01010199	0.026789742	0.428408589	-0.116026001	0.00	0.00		
311	2002	1.133	-0.666	1.4479	-2.369	Down					-0.727407527	0.342010514	-0.385397013											-0.062760259	0.029508445	-0.033251814	-0.726085848	0.342871274	0.00	0.00		
312	2002	-2.369	1.133	1.5056	0.663	Up					1.520943011	-0.581828697	0.939114314											0.131225996	-0.050199802	0.081026194	1.521295763	-0.580569663	0.00	0.00		
